Date,Afternoon_HR,Evening_HR,Morning_HR,Night_HR
2023-02-13,85.0,75.88109571746804,75.79311958624733,88.13237727696632
2023-02-14,91.5,64.65513752087722,81.37732077814329,91.64505538487589
2023-02-17,82.0,63.70503938752296,102.96476179786538,100.11351501874233
2023-02-21,77.0,109.80911043566309,109.6247079401771,108.92527618546349
2023-03-14,77.36866126920077,94.0,89.94477615630464,80.70387126196664
2023-03-17,102.0,87.75,104.4544330742744,68.11295644159247
2023-03-21,106.02237644219221,77.0,94.06392974528897,94.24163231019091
2023-03-26,78.0,85.79130797895135,73.38309781788742,72.70722539630853
2023-03-27,97.18183098264674,94.0,90.3135360840189,67.75138748070475
2023-04-04,69.96723816733251,71.0,74.56952677563699,60.11733259628842
2023-04-06,81.65722258501188,84.0,68.98349173700012,104.76913971749144
2023-04-10,82.0,91.99851452291531,99.65020585806819,83.69079270646967
